idx,AES128-SHA256,AES128-GCM-SHA256,AES256-GCM-SHA384,ECDHE-RSA-AES128-SHA256,ECDHE-RSA-AES128-GCM-SHA256,ECDHE-RSA-AES256-GCM-SHA384
5084,0.00266273,0.00255592,0.00272539,0.00739948,0.00484989,0.00474436
5085,0.00106665,0.00104405,0.0013353,0.00424744,0.00481813,0.00545292
5086,0.00123421,0.00109818,0.00111299,0.00430348,0.00424676,0.00421552
5087,0.00105779,0.00103457,0.00109734,0.00454632,0.00422759,0.00419362
5088,0.00103942,0.0010466,0.00105971,0.0045487,0.00423561,0.00422701
5089,0.00103569,0.00103975,0.00105395,0.00417497,0.00425783,0.00425618
5090,0.00105117,0.0010461,0.00105556,0.00415206,0.00420758,0.00426386
5091,0.00109046,0.00108422,0.00122221,0.00418416,0.00425236,0.00431155
5092,0.00127217,0.00109042,0.0010754,0.00420565,0.00426194,0.00428787
5093,0.0010972,0.00104404,0.00107595,0.00438487,0.0041803,0.00427609
5094,0.00108524,0.00109737,0.00107334,0.00418993,0.00420276,0.00471822
5095,0.00112084,0.00105344,0.00105913,0.00417188,0.00413464,0.00448981
5096,0.00109717,0.00108358,0.00106337,0.00417739,0.00435555,0.00424775
5097,0.00114459,0.00122101,0.00110704,0.00417684,0.00414319,0.00412791
5098,0.00106616,0.00106277,0.00106842,0.00411444,0.00415956,0.00416555
5099,0.00106379,0.00103574,0.00118017,0.004122,0.00412154,0.00418879
5100,0.00103151,0.00111741,0.00285821,0.00740158,0.00412578,0.00418439
5101,0.00106245,0.00105587,0.00105416,0.00409224,0.00409663,0.00411273
5102,0.00107186,0.00101883,0.00104981,0.00414274,0.00418869,0.00412465
5103,0.00106408,0.0010361,0.00104811,0.00410909,0.00411058,0.00415103
5104,0.00106945,0.00104276,0.0010511,0.00413314,0.0041144,0.00495344
5105,0.00108615,0.00103858,0.0010483,0.00414491,0.00501076,0.00416632
5106,0.00108057,0.0010352,0.00105787,0.00411065,0.00407097,0.00413171
5107,0.00103915,0.00104002,0.00105966,0.00413799,0.00410253,0.00414318
5108,0.00103136,0.0010439,0.00105756,0.00413638,0.00412745,0.00415332
5109,0.00104657,0.00103985,0.00105596,0.00412536,0.0041171,0.00412426
5110,0.0010665,0.00104796,0.00105415,0.00551688,0.00412705,0.00534385
5111,0.00108461,0.002596,0.00109735,0.00533458,0.00411156,0.00415276
5112,0.0010765,0.00104274,0.00105402,0.00411974,0.00410894,0.00412919
5113,0.00265283,0.00107227,0.00141129,0.00416276,0.00411305,0.00414113
5114,0.0010618,0.00103914,0.00105156,0.00410241,0.00411228,0.00418091
5115,0.00105062,0.00105272,0.00105817,0.00426251,0.00413383,0.00410226
5116,0.00106948,0.0010408,0.00103834,0.00412986,0.00411786,0.00427316
5117,0.00108727,0.00120474,0.00137864,0.00439432,0.00427178,0.0043054
5118,0.00134836,0.00123318,0.0011162,0.00436971,0.00440384,0.00617267
5119,0.00112334,0.00282195,0.00125851,0.00517046,0.00501345,0.00599721
5120,0.00272972,0.00137751,0.00127041,0.00429882,0.00419879,0.00470449
5121,0.00137533,0.00109149,0.00125294,0.0074335,0.00549899,0.00488798
5122,0.00163721,0.00110659,0.00113404,0.00419292,0.00418511,0.00432584
5123,0.00111319,0.0010436,0.00105633,0.00419439,0.00419481,0.00421637
5124,0.00113993,0.00106303,0.00112985,0.00420792,0.00414735,0.00414752
5125,0.00106421,0.00104849,0.00126904,0.00419546,0.00415959,0.00417393
5126,0.00106227,0.00117059,0.00110829,0.00425152,0.00417994,0.00418904
5127,0.0011008,0.00112654,0.00110565,0.00472491,0.00421088,0.00423609
5128,0.00109226,0.00104987,0.00106155,0.004179,0.00447244,0.00425223
5129,0.00107923,0.00108404,0.00107972,0.00468541,0.00422005,0.00419047
5130,0.00106925,0.0010329,0.00122568,0.00445329,0.00425887,0.00421202
5131,0.00104978,0.00104668,0.00106228,0.00421986,0.00427841,0.00425162
5132,0.00108338,0.00105903,0.00106598,0.00444332,0.00425871,0.00426677
5133,0.00139922,0.00107647,0.00107126,0.00416104,0.00441009,0.00428301
5134,0.00105918,0.0010388,0.00107156,0.00418699,0.00423958,0.0042436
5135,0.00107756,0.00105098,0.00126142,0.00578191,0.00468117,0.00770065
5136,0.00274737,0.00117163,0.0027577,0.00495658,0.00880365,0.00728798
5137,0.00178437,0.00166191,0.00195846,0.00753548,0.00734858,0.00712406
5138,0.00212415,0.0034756,0.00377316,0.0106073,0.00975037,0.0080109
5139,0.00398535,0.00261041,0.00228704,0.00794332,0.00822576,0.00740139
5140,0.00199632,0.00354154,0.00398792,0.00770212,0.00492287,0.00426986
5141,0.00106591,0.00276079,0.00109962,0.00550166,0.00425463,0.00420673
5142,0.00106683,0.0026807,0.00111446,0.00552688,0.00429349,0.00425091
5143,0.00107121,0.0020853,0.00106623,0.00420592,0.00422384,0.00423611
5144,0.00106492,0.00272111,0.00113179,0.00443304,0.00419874,0.00434894
5145,0.00108066,0.00106552,0.00106841,0.00427493,0.00471685,0.00422943
5146,0.0010657,0.00124493,0.00109405,0.00697974,0.0042382,0.00417646
5147,0.00106689,0.00118213,0.00114004,0.00421047,0.00422597,0.00416412
5148,0.0010567,0.00112695,0.00107484,0.00419087,0.00422424,0.00418846
5149,0.00106884,0.00104488,0.00106465,0.00439734,0.00424453,0.00427728
5150,0.00104722,0.00104129,0.00105506,0.0041691,0.0041256,0.00434817
5151,0.00108997,0.00104329,0.00105803,0.00435613,0.00443475,0.00450458
5152,0.00127308,0.00115717,0.00136161,0.00453616,0.00445224,0.00448524
5153,0.00119896,0.00132816,0.00118479,0.00446381,0.0046323,0.00448982
5154,0.00134723,0.00110171,0.00123135,0.00453312,0.00443049,0.00443372
5155,0.00118593,0.00133143,0.00119929,0.0042943,0.00441085,0.00456762
5156,0.00133602,0.0010687,0.00112006,0.00458359,0.00455852,0.00444274
5157,0.00109475,0.00114143,0.001305,0.00445029,0.00445127,0.00453287
5158,0.00152536,0.00141597,0.00126777,0.00448576,0.00449995,0.00561788
5159,0.00119367,0.00273874,0.00139616,0.0050156,0.00474451,0.00926142
5160,0.00356843,0.00234168,0.0021304,0.00785515,0.00748829,0.00715951
5161,0.00200581,0.00163005,0.00166267,0.00524359,0.00497564,0.00495404
5162,0.00136121,0.00120084,0.00127605,0.00440989,0.0043885,0.00559867
5163,0.00142808,0.00125845,0.00272957,0.00547846,0.00531335,0.00530739
5164,0.00139065,0.00136884,0.00117564,0.00558159,0.0052857,0.00513111
5165,0.00137214,0.00132063,0.00192729,0.00469614,0.00469292,0.0046287
5166,0.00126633,0.00127568,0.00111506,0.00443642,0.00445765,0.00447342
5167,0.00133213,0.00108933,0.00115325,0.00445679,0.00449778,0.00440878
5168,0.00111351,0.001143,0.00124901,0.00444212,0.00445177,0.00444041
5169,0.00133787,0.00122609,0.0011648,0.00711298,0.00557319,0.00517223
5170,0.00105681,0.00107332,0.00148585,0.00420598,0.00422465,0.00413525
5171,0.00126004,0.00111054,0.00258227,0.00719499,0.00419311,0.00729963
5172,0.00116606,0.00110148,0.00254297,0.00419444,0.0053556,0.00432588
5173,0.00109653,0.00106929,0.00265062,0.00420546,0.00552181,0.00429383
5174,0.00107804,0.0010278,0.00105881,0.00554155,0.0043175,0.00738909
5175,0.0011356,0.00253589,0.0011092,0.00539539,0.00424412,0.00417874
5176,0.00106628,0.00104647,0.00106233,0.00425443,0.00421289,0.00427529
5177,0.00107428,0.00103776,0.00242713,0.00463675,0.00462895,0.00437999
5178,0.00109815,0.00113045,0.00124812,0.00557977,0.00447256,0.00461111
5179,0.00125214,0.00122681,0.00142062,0.00467712,0.00448706,0.00443478
5180,0.00117498,0.00273487,0.00124886,0.00438472,0.00422294,0.00418195
5181,0.00108745,0.00105146,0.00111081,0.00424734,0.00424923,0.00415577
5182,0.00109348,0.00104474,0.00111381,0.00421883,0.0042193,0.00419249
5183,0.00109137,0.00105373,0.00114253,0.00429462,0.00426152,0.00428687
5184,0.00106611,0.00104645,0.00105517,0.00424261,0.00602464,0.00458431
5185,0.0011235,0.00151041,0.00115519,0.00758803,0.00765779,0.00775656
5186,0.00297193,0.00345156,0.00311178,0.00693572,0.0101881,0.0073916
5187,0.00135036,0.00116401,0.00107309,0.00417876,0.00417962,0.00445299
5188,0.00112772,0.00105396,0.0010596,0.00434063,0.00421519,0.00750212
5189,0.00275904,0.00138315,0.00261533,0.00454946,0.00439259,0.00434927
5190,0.00121902,0.00124068,0.0028651,0.00569638,0.00541013,0.00524735
5191,0.00115709,0.00130523,0.00189807,0.00560769,0.00941845,0.00844631
5192,0.00194001,0.00326239,0.00339048,0.0100134,0.00732927,0.00467277
5193,0.00111301,0.00109026,0.0010664,0.00418152,0.00417622,0.00569537
5194,0.00110823,0.00103597,0.00106235,0.00416881,0.00425473,0.00433653
5195,0.00109365,0.00110239,0.00262526,0.00622352,0.00462695,0.00544645
5196,0.00110876,0.00107758,0.00105607,0.00415963,0.00425764,0.00467914
5197,0.00109261,0.0011157,0.00125774,0.00433861,0.005468,0.00446966
5198,0.00120996,0.00113998,0.00112532,0.00445083,0.0074648,0.00982973
5199,0.00332392,0.00400826,0.00383974,0.00988086,0.00763409,0.00911309
5200,0.00309875,0.00270218,0.00254498,0.00706434,0.00700222,0.00618735
5201,0.00134403,0.00116903,0.00136251,0.00590778,0.00744615,0.00699353
5202,0.00178175,0.0033732,0.00317476,0.00872072,0.00761916,0.00710713
5203,0.00247185,0.00129703,0.00152815,0.00572946,0.00692254,0.00707937
5204,0.00264626,0.00130835,0.00135967,0.00448121,0.00616104,0.00702242
5205,0.00212202,0.00192055,0.00219029,0.00648671,0.00587898,0.0056959
5206,0.00140323,0.00142555,0.00129178,0.00447437,0.00444435,0.00471705
5207,0.00133672,0.00109551,0.00115987,0.00446969,0.0045019,0.00457857
5208,0.00110515,0.0011992,0.00128534,0.00443026,0.00438164,0.00443358
5209,0.00133606,0.00124255,0.00118579,0.00449115,0.00447769,0.00452582
5210,0.00109595,0.00107742,0.00129663,0.0043963,0.00443059,0.00449659
5211,0.00118564,0.00131728,0.001119,0.00438947,0.00454726,0.004486
5212,0.00133646,0.00111035,0.00255683,0.00782561,0.00926829,0.00817747
5213,0.00159112,0.00319717,0.00269235,0.00721701,0.00700098,0.0069948
5214,0.00127598,0.00252707,0.00135492,0.00706617,0.00639866,0.00416281
5215,0.00108575,0.00103854,0.00106024,0.00412788,0.00411969,0.00424291
5216,0.00108814,0.00108247,0.00105328,0.00418715,0.00427818,0.004447
5217,0.0011302,0.00106781,0.00110338,0.00420456,0.00413363,0.00547241
5218,0.00112979,0.00105078,0.00105829,0.0043187,0.004156,0.00428749
5219,0.00113015,0.00104356,0.00109239,0.00420503,0.00414271,0.00430312
5220,0.00111235,0.00104265,0.00106425,0.00419456,0.00420853,0.00420943
5221,0.00112237,0.00106741,0.00106241,0.0042329,0.00416552,0.00419274
5222,0.00107249,0.00105386,0.00111988,0.00428546,0.00417023,0.00417273
5223,0.00104853,0.00104744,0.00109332,0.00422255,0.00422866,0.0042167
5224,0.00106721,0.00113248,0.00108628,0.00443431,0.00421805,0.00416942
5225,0.0010669,0.00103936,0.00106255,0.00442593,0.00420184,0.00421318
5226,0.00106444,0.00112085,0.00107723,0.00450364,0.0042052,0.00421127
5227,0.00106544,0.00118759,0.00107496,0.00456059,0.0042028,0.00425441
5228,0.00105433,0.00123539,0.00109983,0.00415487,0.00429018,0.00427358
5229,0.00107354,0.0010579,0.00106502,0.0041542,0.00423461,0.00433236
5230,0.00106722,0.00104292,0.00105216,0.00417746,0.00420803,0.00423116
5231,0.00109297,0.00104944,0.00106226,0.00417672,0.0042092,0.00428298
5232,0.00110348,0.00104187,0.0010628,0.00415866,0.00418711,0.00429497
5233,0.00111468,0.00103814,0.00107527,0.00415624,0.00416913,0.00426712
5234,0.00108254,0.00110035,0.00107478,0.00416452,0.00415563,0.00419933
5235,0.00106195,0.00106878,0.00110882,0.00417817,0.00417927,0.00419003
5236,0.00109834,0.0011558,0.00322926,0.00423009,0.00692078,0.00738468
5237,0.00274632,0.00303121,0.00288316,0.00993759,0.00652413,0.00437503
5238,0.00114005,0.00107269,0.00112012,0.00418055,0.00416503,0.00542637
5239,0.00116505,0.00104501,0.00105548,0.00418803,0.00414976,0.00423159
5240,0.00112105,0.00286365,0.00111586,0.00421124,0.00412976,0.00424485
5241,0.00113516,0.00270626,0.00176671,0.00422419,0.00416512,0.00432631
5242,0.00108498,0.00110825,0.00107733,0.00556609,0.00417745,0.00424777
5243,0.00113731,0.00110818,0.0021757,0.00418676,0.00414809,0.00424402
5244,0.00113789,0.00110792,0.00134793,0.00587902,0.00413656,0.00419761
5245,0.00288058,0.00160238,0.00110219,0.00415433,0.00417583,0.00462545
5246,0.00111446,0.00106125,0.00105752,0.00414443,0.00412985,0.00445173
5247,0.00112951,0.0010959,0.00106535,0.00418905,0.00420234,0.00423215
5248,0.00112009,0.00109562,0.00108547,0.00415562,0.00415884,0.00421904
5249,0.00112349,0.00105218,0.00112611,0.00419993,0.00416928,0.00418401
5250,0.00106363,0.00103619,0.00106439,0.0041818,0.00413204,0.00412704
5251,0.00105942,0.00104691,0.00105804,0.00442171,0.00415254,0.00411926
5252,0.00106887,0.00103689,0.00105493,0.00425384,0.00413359,0.00414008
5253,0.00105533,0.0010586,0.00106737,0.00410684,0.00411416,0.00421466
5254,0.00106882,0.00271408,0.00172564,0.00413381,0.00707292,0.0072129
5255,0.00253882,0.00258155,0.00254123,0.00707301,0.00494595,0.00416907
5256,0.00106681,0.00105528,0.0010616,0.00407948,0.00412904,0.00412323
5257,0.00104029,0.00104329,0.00119305,0.00409416,0.00411646,0.00413787
5258,0.00105922,0.00109623,0.00105621,0.00413894,0.00413792,0.00417102
5259,0.00108456,0.00103616,0.00104874,0.0044175,0.00417127,0.00416108
5260,0.0010612,0.00102782,0.0010574,0.00413441,0.00414452,0.00412456
5261,0.0010583,0.00103932,0.00106005,0.00435171,0.00414387,0.00415702
5262,0.00105354,0.00109511,0.00107993,0.00417664,0.00411241,0.00412488
5263,0.00105893,0.00105129,0.00106568,0.00412755,0.00412108,0.00413676
5264,0.0010314,0.00104181,0.00122495,0.00432133,0.00426544,0.00430787
5265,0.00107413,0.00112282,0.00109058,0.00415373,0.00424786,0.00421999
5266,0.00125166,0.00111701,0.00110054,0.00421062,0.00411956,0.00419859
5267,0.00106373,0.00103889,0.00104962,0.00416274,0.00416208,0.00453426
5268,0.00109945,0.00103572,0.00110707,0.00417747,0.00414419,0.00416307
5269,0.00108074,0.00113163,0.00106087,0.00435911,0.00414826,0.00414669
5270,0.00105228,0.00104143,0.00105972,0.00411746,0.00409937,0.00414811
5271,0.00105958,0.00115959,0.00109822,0.00411258,0.00411187,0.00415368
5272,0.00106523,0.00104283,0.00105533,0.00412398,0.00413336,0.00458193
5273,0.00110682,0.00143852,0.00110028,0.00419628,0.00438263,0.00568654
5274,0.00279401,0.00270729,0.00267133,0.00738716,0.00718276,0.00844424
5275,0.00409967,0.00361224,0.0032172,0.00646002,0.00603206,0.00571636
5276,0.00111776,0.00127412,0.0011376,0.00442361,0.0041909,0.00415667
5277,0.00105327,0.00103765,0.00113311,0.00447304,0.00423041,0.00424845
5278,0.00104095,0.00104323,0.0012628,0.00438552,0.00559863,0.0103182
5279,0.00111726,0.00112202,0.00109136,0.00432835,0.00423595,0.00445494
5280,0.00112175,0.00110168,0.00103957,0.00419954,0.00426428,0.00433516
5281,0.00112426,0.00126527,0.00110994,0.00428979,0.00426368,0.00448414
5282,0.00121057,0.00105377,0.0011725,0.00420512,0.00422795,0.00445884
5283,0.00110302,0.00105474,0.00106618,0.00430265,0.00432784,0.00437939
5284,0.00105794,0.00112286,0.0010908,0.00428717,0.00432819,0.00425341
5285,0.00107637,0.00117212,0.00108031,0.00429404,0.00429464,0.00431682
5286,0.0011779,0.00105014,0.00104187,0.00431006,0.00430302,0.00430775
5287,0.0011795,0.00103501,0.00106893,0.0043235,0.00440944,0.004326
5288,0.00107241,0.0010491,0.00122215,0.00450278,0.00438069,0.00439263
5289,0.00113764,0.00113756,0.00109394,0.0043647,0.00431692,0.00432938
5290,0.00120075,0.00103786,0.00105397,0.00435879,0.00435454,0.00430237
5291,0.00117539,0.00105042,0.00104913,0.00428399,0.00447287,0.00437232
5292,0.00109873,0.00108443,0.00125055,0.00436245,0.00445851,0.00435578
5293,0.00108049,0.0010361,0.00104896,0.00691689,0.00592067,0.004284
5294,0.0010823,0.00111759,0.00107789,0.00427432,0.00424196,0.00420801
5295,0.00105328,0.00104186,0.00106831,0.00422641,0.0045118,0.00423812
5296,0.00103959,0.00109433,0.00107248,0.00416216,0.00428537,0.00429684
5297,0.00109898,0.00104305,0.00106034,0.00438737,0.00424027,0.00594066
5298,0.00276491,0.00251431,0.00252596,0.00642184,0.00416771,0.00416551
5299,0.00107708,0.00104196,0.00106339,0.00422805,0.00426041,0.00421294
5300,0.00104932,0.00104074,0.00106259,0.00459568,0.00423184,0.00426275
5301,0.00106599,0.00103637,0.00106883,0.00421667,0.00420704,0.00429086
5302,0.00108527,0.00108738,0.00108285,0.00424742,0.00452101,0.00421302
5303,0.00106724,0.00104688,0.0010664,0.00414502,0.00424262,0.00422307
5304,0.00108365,0.00108626,0.00107109,0.004215,0.00422042,0.00425947
5305,0.00108047,0.00102038,0.00105424,0.00418214,0.00421316,0.00425565
5306,0.00110624,0.00101569,0.00106503,0.00416724,0.00414204,0.00419351
5307,0.00104593,0.00104037,0.00125188,0.00460974,0.00425342,0.00465992
5308,0.00112035,0.00253125,0.00113396,0.0042662,0.00430512,0.00449695
5309,0.00109113,0.00105043,0.00111337,0.00414485,0.00422985,0.00420102
5310,0.00104138,0.00104309,0.00311673,0.00444626,0.00419812,0.00429737
5311,0.0011928,0.0010831,0.00109145,0.00617247,0.0061582,0.0052578
5312,0.00108044,0.00105517,0.00106372,0.00414247,0.00421251,0.00843026
5313,0.00117296,0.00125435,0.00133656,0.00424088,0.00548609,0.00786582
5314,0.00213475,0.00171858,0.0017884,0.00533007,0.00509377,0.0060641
5315,0.0031369,0.00291035,0.00312719,0.00663021,0.00549075,0.00412116
5316,0.00105377,0.00104242,0.00105627,0.0041449,0.00413287,0.00414828
5317,0.00104512,0.00103544,0.00106248,0.0041265,0.00412963,0.00414221
5318,0.00104288,0.00104893,0.00105073,0.00409395,0.00411128,0.00417388
5319,0.00102471,0.00104817,0.00105879,0.00424731,0.00412362,0.00414835
5320,0.00106762,0.00105285,0.00105434,0.00412702,0.00410228,0.00415646
5321,0.00105557,0.00102571,0.00105774,0.00413119,0.00409303,0.00413486
5322,0.00107458,0.00104126,0.00105451,0.00412334,0.00413477,0.00414475
5323,0.00105194,0.00103748,0.00105384,0.00411712,0.00413329,0.00413107
5324,0.0010593,0.00104337,0.00105262,0.00409994,0.00409941,0.00414501
5325,0.0010679,0.00113781,0.00104799,0.00429583,0.00413657,0.00428675
5326,0.00106084,0.00103897,0.0010526,0.00413807,0.0041152,0.00417942
5327,0.00107218,0.0010397,0.001047,0.00412477,0.004126,0.00413784
5328,0.00106109,0.00105174,0.00123364,0.00423855,0.00421374,0.00419999
5329,0.00107229,0.00104414,0.00111882,0.00421845,0.00422017,0.00421029
5330,0.00105916,0.00104227,0.00133977,0.00431324,0.00561805,0.00453871
5331,0.00127383,0.00160078,0.00128928,0.00423556,0.00422575,0.00414942
5332,0.00154129,0.00152668,0.00164826,0.00667806,0.00678019,0.00560705
5333,0.00130985,0.00147276,0.00131582,0.00577127,0.00616804,0.00594882
5334,0.00152139,0.00149707,0.00333854,0.00930661,0.00479722,0.00426535
5335,0.00112521,0.00105166,0.00106072,0.0043946,0.00419464,0.00416044
5336,0.00157057,0.0011142,0.00115446,0.0043549,0.00418295,0.00419255
5337,0.00104812,0.00114143,0.00111461,0.00447058,0.00418233,0.00414584
5338,0.0010725,0.0011636,0.00147864,0.00420432,0.00639556,0.0041666
5339,0.00105738,0.00104869,0.0011465,0.00420993,0.00421844,0.00419064
5340,0.00127559,0.00109594,0.00129885,0.00419435,0.00447979,0.00424124
5341,0.00120289,0.00111848,0.00109125,0.00416633,0.0042211,0.004213
5342,0.00107934,0.001061,0.00106262,0.00439852,0.0042656,0.00411249
5343,0.00105807,0.00104717,0.00106833,0.00444275,0.00426537,0.00414946
5344,0.0012229,0.00107964,0.00115847,0.00447252,0.00438053,0.00432727
5345,0.00109208,0.00111768,0.00114403,0.00455076,0.00444131,0.00446966
5346,0.00137038,0.0012268,0.00110535,0.00459125,0.00443753,0.00466917
5347,0.00110919,0.00113256,0.00126599,0.00443099,0.00435123,0.00449716
5348,0.00118546,0.00123393,0.00107585,0.00447961,0.00738688,0.00884141
5349,0.0037893,0.0034853,0.00287708,0.00721781,0.00658946,0.00492286
5350,0.00151537,0.00210491,0.00198207,0.00898555,0.0106257,0.0108387
5351,0.00187094,0.00231873,0.00406213,0.00785179,0.00849638,0.00842207
5352,0.00212628,0.00251458,0.00213499,0.0066601,0.00623206,0.00591008
5353,0.0018158,0.00141282,0.00151034,0.00463468,0.00452669,0.00460067
5354,0.00135486,0.00123978,0.00124168,0.0044328,0.00454118,0.00464613
5355,0.00110393,0.00115994,0.00137174,0.00470359,0.00458216,0.00459549
5356,0.00273522,0.00133092,0.00158836,0.00504601,0.00483953,0.00460143
5357,0.00127892,0.00105932,0.00286371,0.00486349,0.00484508,0.00467774
5358,0.00127007,0.00272499,0.00331297,0.00952572,0.0079736,0.00768991
5359,0.00204463,0.00215256,0.0021083,0.00706941,0.00678486,0.00641889
5360,0.0017031,0.00169243,0.00132391,0.00460999,0.00555995,0.00912505
5361,0.00304333,0.00306231,0.00161796,0.00689605,0.00684364,0.0069942
5362,0.00206456,0.00182228,0.00173812,0.00537101,0.00537932,0.00506452
5363,0.00140448,0.00136856,0.00126789,0.00566703,0.00947839,0.00709543
5364,0.00177114,0.00217165,0.00196258,0.0066473,0.00940056,0.00930688
5365,0.00204264,0.00199324,0.00227907,0.00904324,0.00823945,0.00801659
5366,0.00242212,0.00198128,0.00208367,0.00582514,0.00550607,0.00513875
