idx,TLS_AES_128_GCM_SHA256,TLS_AES_256_GCM_SHA384,TLS_CHACHA20_POLY1305_SHA256,TLS_RSA_WITH_RC4_128_SHA,TLS_RSA_WITH_3DES_EDE_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA,TLS_RSA_WITH_AES_256_CBC_SHA,TLS_RSA_WITH_AES_128_CBC_SHA256,TLS_RSA_WITH_AES_128_GCM_SHA256,TLS_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_RC4_128_SHA,TLS_ECDHE_RSA_WITH_3DES_EDE_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,TLS_ECDHE_RSA_WITH_AES_128_CBC_SHA256,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256
93,0.002729407,0.003940362,0.001816629,0.004201032,0.001642474,0.002563595,0.002028932,0.003090752,0.002454741,0.002970751,0.002516072,0.00316164,0.002048635,0.002481248,0.001594026,0.002359084,0.001477895,0.001454224
94,0.002091461,0.001509906,0.002083916,0.001277924,0.001989372,0.001292857,0.001900445,0.001262672,0.001875298,0.001284204,0.002314825,0.001463964,0.002279145,0.00143704,0.001449473,0.002277017,0.001467005,0.002247406
95,0.001415445,0.002138137,0.001416553,0.001964798,0.001285091,0.00193681,0.001501255,0.002789437,0.001371405,0.002806042,0.001497662,0.001463953,0.002920507,0.001454412,0.001509939,0.0015161,0.001650027,0.001539053
96,0.001430848,0.001735123,0.001481264,0.001351385,0.001952595,0.001979934,0.001989714,0.001893489,0.001817813,0.001915392,0.001508477,0.002399821,0.001649782,0.002789159,0.001764734,0.002612976,0.001671067,0.002457125
97,0.001367126,0.00202895,0.001380277,0.002120639,0.001450721,0.001988087,0.001433584,0.002082305,0.001374362,0.001462252,0.002247538,0.001592397,0.002202775,0.001630416,0.002096629,0.001641943,0.002168662,0.001619339
98,0.002100321,0.001293847,0.001769646,0.001383142,0.001823614,0.001420475,0.001808281,0.001372514,0.001242419,0.001881317,0.002470673,0.004321283,0.002760694,0.003183712,0.002902511,0.002372664,0.00258704,0.002644607
99,0.002554295,0.003093111,0.002982607,0.002111048,0.002754891,0.002539234,0.002332433,0.001798878,0.002243577,0.003041111,0.002090814,0.002580439,0.002562692,0.00186149,0.001834424,0.002314987,0.003068476,0.002714637
100,0.001844057,0.002406575,0.002309042,0.002138817,0.002292928,0.002186319,0.002474008,0.002434579,0.002443489,0.002530307,0.002928395,0.002842481,0.002808532,0.00279735,0.002855576,0.002957541,0.002927426,0.002847187
101,0.002622857,0.002752833,0.00257367,0.002598826,0.002699742,0.002619764,0.002035891,0.002684699,0.002031563,0.002475765,0.002396669,0.003231435,0.002175514,0.002623148,0.001647392,0.00160699,0.001462442,0.001541313
102,0.001425186,0.00148862,0.001427273,0.001393914,0.002171423,0.001271041,0.002158796,0.002039364,0.001282517,0.001287509,0.002665888,0.003502821,0.001672884,0.002398963,0.00202324,0.004127682,0.004218717,0.00468393
103,0.004375418,0.004406009,0.004873038,0.004347468,0.00367949,0.004157676,0.003406089,0.003044025,0.004626449,0.004379054,0.004537877,0.004037284,0.003669352,0.003696109,0.003690431,0.00368065,0.003196818,0.002363646
104,0.002265318,0.002458023,0.002466197,0.002601111,0.002685302,0.002749324,0.003968407,0.003808485,0.003748466,0.003238039,0.003400589,0.004493432,0.004534042,0.004509368,0.004645655,0.002704394,0.003906753,0.003874661
105,0.00147398,0.002396001,0.003137295,0.002473561,0.003157841,0.002285474,0.003230827,0.003048396,0.002797051,0.003009981,0.002805854,0.003436771,0.00248228,0.003204923,0.005185234,0.004417304,0.004945028,0.002834104
106,0.002960923,0.005412123,0.003109406,0.003382778,0.002401593,0.002525436,0.002210444,0.001890531,0.00167463,0.001470469,0.001492867,0.001520978,0.00144418,0.001471681,0.001424049,0.001486385,0.001458867,0.001432017
107,0.001422686,0.00144741,0.003176854,0.001445153,0.001292018,0.001444585,0.002870284,0.001288711,0.001366039,0.001287359,0.001438508,0.00145087,0.003168324,0.001445248,0.001430878,0.001421458,0.003320642,0.001426728
108,0.001419296,0.001529486,0.002165778,0.001380666,0.003402546,0.00275403,0.002238628,0.003957629,0.003404979,0.002803998,0.003035893,0.003214343,0.003038083,0.003281473,0.003351763,0.003343559,0.003497947,0.003293967
109,0.003888828,0.004671876,0.004510462,0.003376254,0.003747951,0.003268215,0.003353407,0.003344223,0.003149513,0.003087563,0.003536908,0.005447166,0.00403494,0.004506875,0.003534261,0.003814884,0.003878351,0.004017365
110,0.004266618,0.004547317,0.002921625,0.003151839,0.002671652,0.002839862,0.00374825,0.002344595,0.003506663,0.002658885,0.002554466,0.002400835,0.001944767,0.002856519,0.001863798,0.003334954,0.003834194,0.002776265
111,0.00389995,0.004018297,0.003921788,0.003567885,0.00361935,0.003979353,0.00398053,0.004437314,0.003865231,0.004279628,0.004490028,0.002774497,0.004504955,0.002310824,0.003832216,0.003365801,0.003733654,0.003287414
112,0.003522241,0.00354854,0.003992859,0.003374273,0.003581462,0.003519512,0.00331916,0.003285909,0.003564756,0.003372148,0.004574603,0.004230764,0.003974823,0.003886624,0.004147677,0.004308203,0.003964226,0.004792985
113,0.003925171,0.003695983,0.003569078,0.002981768,0.003929284,0.003306076,0.002664927,0.003969244,0.00222981,0.002461414,0.002316585,0.002339534,0.003461638,0.002333419,0.003666213,0.004369012,0.004032211,0.004068127
114,0.004358293,0.002702369,0.003187493,0.002616636,0.00269519,0.002990936,0.003163831,0.002898997,0.00372118,0.004218421,0.002942493,0.003356224,0.003499925,0.003379874,0.003688362,0.003346613,0.003347013,0.002866006
115,0.004483216,0.00463589,0.003885529,0.003484438,0.004440456,0.003819966,0.003001755,0.004026782,0.004280564,0.004315246,0.004371006,0.003629599,0.004265295,0.004083591,0.004987695,0.005347934,0.004976164,0.002931994
116,0.003184182,0.003918561,0.003077602,0.003615666,0.003881172,0.003624754,0.003911828,0.00333886,0.003941575,0.003719316,0.003629701,0.003283716,0.003675349,0.003434663,0.002641396,0.003926393,0.003786627,0.003025784
117,0.002127132,0.003060629,0.004114703,0.003819475,0.003470797,0.003715875,0.003616155,0.002848622,0.003053378,0.002960092,0.003221934,0.003256279,0.003249247,0.00338826,0.004010966,0.004176582,0.003921869,0.003754761
118,0.00316038,0.003746523,0.002664727,0.00301461,0.002370116,0.002805918,0.00238518,0.001739787,0.001536929,0.001329103,0.001634895,0.002687094,0.001712658,0.002325846,0.001658349,0.00234089,0.002161269,0.002720171
119,0.002649181,0.00353599,0.002445373,0.002665568,0.001746791,0.002068253,0.001788791,0.001876382,0.001996605,0.002236016,0.003493374,0.002674,0.002658474,0.003301298,0.002448859,0.00301154,0.001989909,0.002546706
120,0.001738029,0.002550576,0.001763053,0.002128647,0.001424912,0.001894887,0.001262761,0.001889598,0.001252209,0.001855727,0.001705535,0.002416598,0.001750496,0.002708904,0.001721226,0.002285757,0.001467928,0.002206232
121,0.001642408,0.002399761,0.001542944,0.001697863,0.002617417,0.00359523,0.003341699,0.003418711,0.003900992,0.003452687,0.002645344,0.003406394,0.002494816,0.003331119,0.003072248,0.003519637,0.002581263,0.003289069
122,0.002643599,0.002702029,0.003434034,0.002746874,0.002484398,0.002956072,0.003455029,0.002989411,0.002476171,0.00308287,0.003437497,0.003471994,0.003196401,0.004309812,0.002766458,0.002330018,0.002074054,0.00170019
123,0.001459172,0.003485952,0.0020687,0.001709203,0.003798189,0.003681438,0.00304728,0.002943439,0.002586497,0.002861464,0.004522241,0.004544281,0.003360332,0.004159732,0.004443893,0.003795429,0.003060809,0.002801354
124,0.003225359,0.002742837,0.002939867,0.003570911,0.002677955,0.003854118,0.003425127,0.003748836,0.003312106,0.00287399,0.002301813,0.003006934,0.002441724,0.003191774,0.002753688,0.002886254,0.002823281,0.002780393
125,0.002564034,0.003799849,0.00376575,0.003613526,0.002287103,0.003586073,0.002171623,0.001983995,0.001659555,0.002901882,0.003118348,0.00555908,0.004877597,0.004263212,0.004598682,0.004116035,0.004117228,0.003029702
126,0.00266986,0.001807896,0.001953158,0.003057957,0.00424404,0.005340537,0.003422527,0.004471269,0.002708012,0.002935084,0.002864994,0.003045578,0.00417205,0.004118052,0.003841806,0.00401471,0.003444535,0.002566381
127,0.003831401,0.002697038,0.003789783,0.00230855,0.002133347,0.002433187,0.002519274,0.001687902,0.003583599,0.002178544,0.002318017,0.00252897,0.003858041,0.003088307,0.003248955,0.002226564,0.002788987,0.00182159
128,0.002280145,0.001494315,0.00214268,0.001342828,0.002204031,0.003452549,0.00327757,0.003379995,0.002993761,0.003569437,0.002482168,0.002771591,0.0024265,0.00214786,0.00187662,0.003417956,0.003084782,0.004507049
129,0.002637085,0.00300461,0.002333613,0.004049623,0.003207944,0.004318818,0.003642596,0.003216562,0.003958443,0.004142017,0.004549076,0.005660718,0.005691215,0.005223845,0.004945335,0.004578505,0.004719396,0.004628188
130,0.00436291,0.003353415,0.003244484,0.00292052,0.002200201,0.002822349,0.003417002,0.002797135,0.003123551,0.002880952,0.003267724,0.003436299,0.003300061,0.003338286,0.003397941,0.002653294,0.003214631,0.002424263
131,0.002479559,0.003801361,0.002350068,0.001897135,0.001615954,0.00147188,0.001276081,0.002696696,0.001307932,0.001296478,0.001458146,0.002432299,0.001666877,0.002204,0.001787475,0.002198335,0.001758998,0.003395981
132,0.001573836,0.002155058,0.001474526,0.001997786,0.001545869,0.003230768,0.002255219,0.002080481,0.00147604,0.003328029,0.001969821,0.00242029,0.004308195,0.003430817,0.003721714,0.003344886,0.003373244,0.00354731
133,0.003570459,0.003558128,0.003403488,0.003609066,0.003197615,0.002902564,0.002865753,0.002823206,0.00317144,0.003325045,0.003658535,0.003374154,0.003142682,0.003080317,0.003157488,0.002997478,0.002383423,0.002681494
134,0.002492345,0.003126962,0.002891371,0.002682135,0.002824549,0.002627371,0.002621081,0.002552367,0.002523215,0.002380052,0.002738233,0.002681174,0.002744051,0.002301143,0.003046056,0.001847323,0.004299017,0.002574995
135,0.00281519,0.003986327,0.003669679,0.003372288,0.002105569,0.00350109,0.001796371,0.003549263,0.001533502,0.001660881,0.002394899,0.002219628,0.003719516,0.002272828,0.004892481,0.004139446,0.002898751,0.002342882
136,0.003077043,0.004047714,0.004795195,0.003783311,0.002382056,0.00349015,0.002499976,0.002194645,0.002997104,0.002463111,0.00339798,0.00287417,0.003437782,0.002486484,0.003251893,0.002874183,0.002851499,0.002132592
137,0.002399918,0.00184737,0.002285859,0.002116354,0.001506585,0.002115433,0.001438023,0.002040843,0.001436028,0.002072688,0.001587386,0.002269776,0.00164625,0.002250415,0.001707485,0.002283676,0.001809969,0.00219982
138,0.001588054,0.001644859,0.002080316,0.001422593,0.001971688,0.001344687,0.001884297,0.001356629,0.001851038,0.001943961,0.00155609,0.002309319,0.001765846,0.002360604,0.001604955,0.002250526,0.001692869,0.00220491
139,0.001545553,0.001522309,0.001809415,0.003086798,0.002027507,0.001410962,0.001944481,0.001316338,0.001463774,0.002013614,0.001677228,0.001960555,0.00240142,0.00150289,0.001604882,0.003299643,0.003684603,0.003806859
140,0.003725114,0.003824258,0.004526067,0.00405608,0.004068887,0.003704283,0.003286016,0.003269102,0.004553739,0.002656544,0.004941547,0.004210401,0.003327067,0.003728816,0.004812293,0.003233104,0.005280086,0.005454465
141,0.004257451,0.005120851,0.004233742,0.00331963,0.003822412,0.003613474,0.003638551,0.003679845,0.003718414,0.003675629,0.004241995,0.00437456,0.004090768,0.00405153,0.002779752,0.003966373,0.004113393,0.003933399
142,0.00304903,0.003901549,0.003723113,0.003485052,0.003284495,0.003464329,0.003224825,0.002444183,0.002857469,0.003823363,0.004148884,0.003861955,0.003946902,0.003904116,0.004345822,0.004239223,0.003851682,0.004470491
143,0.003845977,0.003755902,0.003611479,0.003841383,0.002712346,0.002429616,0.002605662,0.002214104,0.002585292,0.003774768,0.002692657,0.002394919,0.003727562,0.002338558,0.002386408,0.004000336,0.00269175,0.00209777
144,0.001811175,0.001657895,0.003295338,0.001606038,0.001371647,0.001274488,0.001394382,0.001284151,0.001295482,0.001279975,0.001723796,0.002054506,0.001733316,0.003142667,0.001848288,0.003098822,0.002047041,0.003252369
145,0.003663384,0.003524486,0.001580285,0.001576148,0.003629093,0.001723882,0.001627697,0.003211774,0.00316514,0.001547421,0.003327067,0.001649624,0.001855956,0.001946019,0.001843147,0.001759935,0.001752833,0.001441777
146,0.001542827,0.001552089,0.002390928,0.001337778,0.002201744,0.002098748,0.001401809,0.001428489,0.00200847,0.002020127,0.002435187,0.001968825,0.001718099,0.002816462,0.002365284,0.001720693,0.002304602,0.001570257
147,0.002089119,0.002270475,0.001460005,0.002055022,0.001287762,0.002153135,0.002187696,0.002134366,0.002338247,0.002375459,0.002729826,0.00288963,0.003070375,0.003612157,0.003258751,0.005108511,0.003653516,0.003399923
148,0.005018502,0.004955823,0.005300056,0.004537929,0.004350747,0.004221812,0.00309326,0.002528438,0.004057243,0.003313124,0.002863049,0.003523308,0.003014981,0.004278494,0.002799367,0.005043386,0.003821009,0.003907081
149,0.002650761,0.003208364,0.003718578,0.004118835,0.003739236,0.003398813,0.003658883,0.002735186,0.003468823,0.004195994,0.004190887,0.003317798,0.003289836,0.002948745,0.003653347,0.002860851,0.002852253,0.004147565
150,0.003816788,0.00356883,0.004029381,0.00399643,0.003966876,0.004630914,0.002724301,0.00394823,0.004225803,0.002055552,0.003750371,0.004787145,0.004892508,0.002706965,0.003330539,0.002507261,0.004908625,0.003091055
151,0.003682816,0.002987193,0.003660986,0.003234671,0.00350643,0.003354603,0.003100075,0.002731128,0.002906494,0.002443765,0.003069488,0.002339145,0.002124627,0.003904541,0.002413204,0.002315005,0.003951629,0.002394982
152,0.003855396,0.002484277,0.002010163,0.003227652,0.00210256,0.001871066,0.003042689,0.002243793,0.001667406,0.00320428,0.002019555,0.0032832,0.001993369,0.003618956,0.003515349,0.00326581,0.002654616,0.002766517
153,0.00377039,0.002723751,0.00303688,0.002323996,0.002883856,0.002322882,0.002545873,0.001881508,0.002658612,0.001892352,0.00263832,0.003841399,0.002822203,0.002325276,0.002033761,0.001679005,0.001523888,0.001438832
154,0.00144425,0.001669517,0.003184524,0.001456821,0.001543204,0.001290975,0.001459051,0.001265868,0.001351011,0.001279323,0.001427567,0.001619934,0.001430165,0.001582579,0.00141462,0.00143661,0.001597822,0.001419505
155,0.001465299,0.001470824,0.003072514,0.002926758,0.001350352,0.00287186,0.001705602,0.001372594,0.001682377,0.002189783,0.001920272,0.002286,0.00314772,0.001947165,0.003547937,0.004478199,0.002771462,0.003108686
156,0.004017637,0.002695095,0.002321878,0.00275216,0.002449332,0.002025682,0.003409284,0.002164493,0.00218854,0.001688015,0.001776334,0.003227137,0.001844564,0.003392924,0.003855765,0.002491045,0.002239396,0.00402585
157,0.002371597,0.002061866,0.001809924,0.001315762,0.001526,0.001256949,0.00137889,0.001244923,0.001354651,0.002678961,0.003021452,0.003156195,0.003273808,0.003365246,0.001776498,0.003223234,0.001699235,0.003452905
158,0.002164629,0.002121449,0.001799598,0.001425165,0.002993477,0.00153846,0.002693186,0.002296084,0.001524786,0.002114686,0.001491517,0.002013058,0.001477229,0.001437302,0.00145066,0.002312203,0.002929673,0.001799882
159,0.001428839,0.001468273,0.001572396,0.001275512,0.001325465,0.001298706,0.001257866,0.001252362,0.001388128,0.00127908,0.001439471,0.001447321,0.001642974,0.003238642,0.002359558,0.001617884,0.002363676,0.00242453
160,0.002191367,0.00223297,0.003631846,0.004376969,0.003089421,0.002058074,0.004313195,0.002370204,0.002955446,0.001977584,0.004357521,0.005003523,0.003020032,0.003772961,0.003026642,0.003489627,0.002590068,0.002843003
161,0.002517244,0.002251288,0.001745965,0.001590522,0.002874975,0.001541003,0.003112602,0.001722712,0.003477558,0.002255992,0.002480876,0.00185523,0.003592697,0.002855743,0.002666936,0.00327445,0.002277794,0.003053662
162,0.002053953,0.002077557,0.002538814,0.001790567,0.001603747,0.001480615,0.001272801,0.001261718,0.001244923,0.001274099,0.001726355,0.00147673,0.001655419,0.001422129,0.001719345,0.003135015,0.001750122,0.001417822
163,0.003060938,0.002287002,0.001457676,0.001355006,0.001283246,0.001393998,0.001691841,0.001942778,0.001269425,0.002078801,0.001453876,0.001776346,0.003445276,0.001809797,0.0023886,0.001903324,0.001484978,0.001829542
164,0.003055103,0.002427119,0.001478514,0.002202205,0.001308277,0.001547523,0.001464945,0.001276082,0.001259183,0.001274604,0.001574048,0.001775741,0.002460612,0.002317856,0.001459258,0.002384064,0.001475135,0.001468274
165,0.002137801,0.001463487,0.001421185,0.001407186,0.001404208,0.001259094,0.00139341,0.001238986,0.001544149,0.001276047,0.001669004,0.001728779,0.001557326,0.001429236,0.001715359,0.001423867,0.001740273,0.001427945
166,0.001427684,0.001464829,0.003213439,0.001260978,0.001325922,0.002206926,0.001259059,0.00138223,0.001246141,0.002071054,0.001422063,0.001763629,0.004176878,0.001459814,0.002390044,0.00142905,0.001770979,0.003877542
167,0.002985425,0.003598242,0.002613676,0.003242313,0.004097102,0.003684346,0.003037119,0.003365248,0.003080779,0.003743505,0.004607997,0.002053621,0.003265149,0.002541699,0.003463812,0.002857599,0.00358695,0.002521315
168,0.003118374,0.002846485,0.003170658,0.00325469,0.003297162,0.003210395,0.003436477,0.003433533,0.003343549,0.003518528,0.003355976,0.003619905,0.002488328,0.003366879,0.002444731,0.002923085,0.002947478,0.001983893
169,0.00252865,0.002754414,0.002232357,0.002347245,0.001912288,0.002347181,0.001825346,0.002208426,0.001591696,0.002231208,0.002494539,0.001836702,0.002168273,0.001456975,0.001525559,0.001706748,0.001570066,0.001457521
170,0.001473697,0.00149641,0.001493898,0.00135564,0.001316396,0.001647071,0.00137351,0.001498276,0.001356278,0.001400024,0.001627389,0.00155425,0.001658594,0.001473656,0.001516211,0.001533575,0.001548189,0.001507554
171,0.001462517,0.001483076,0.001457496,0.00135502,0.001404395,0.001534725,0.001323816,0.001335436,0.001256704,0.001429798,0.001724987,0.003014371,0.001727517,0.00144129,0.00174221,0.001429752,0.001669301,0.001426295
172,0.001422554,0.003255734,0.001539522,0.001265307,0.001317544,0.001600111,0.002812572,0.001325098,0.001379143,0.00130539,0.001879377,0.001470651,0.001863177,0.003228381,0.001817579,0.003073891,0.001946612,0.001467511
173,0.001566701,0.001540144,0.001538231,0.001351288,0.002501863,0.001305899,0.002200329,0.001331155,0.001265411,0.001429595,0.002276586,0.001920074,0.002355384,0.002611503,0.00147592,0.004096614,0.00157812,0.001715097
174,0.002213075,0.001477262,0.00380095,0.003657539,0.00286184,0.002446459,0.002738381,0.003756486,0.003893527,0.003971606,0.00451471,0.003428319,0.002929488,0.003541396,0.002859151,0.003472315,0.002768526,0.003395213
175,0.002514898,0.003032143,0.002568876,0.002970115,0.002335705,0.002836247,0.002433232,0.002964417,0.00235196,0.00315684,0.002700266,0.003442361,0.002561231,0.003104007,0.002773117,0.002039306,0.002115449,0.001623748
176,0.001436292,0.002304593,0.001424836,0.001365802,0.001298411,0.001290324,0.00127048,0.00127455,0.001250554,0.001269281,0.001718812,0.003085767,0.001620879,0.001566989,0.001733029,0.001491459,0.001767434,0.001465016
177,0.001422808,0.001452905,0.003158814,0.001381605,0.001310691,0.001582412,0.001285426,0.002224081,0.001262056,0.001472222,0.001459144,0.00161624,0.00396465,0.001456845,0.002386025,0.002211315,0.003580836,0.002861302
178,0.002377135,0.003835703,0.003218315,0.002159738,0.003309915,0.001928201,0.002371881,0.001795986,0.00152837,0.001381478,0.001482626,0.00146887,0.002313442,0.001446614,0.003725383,0.003952278,0.005079534,0.005527206
179,0.003684484,0.004550994,0.003901157,0.002638472,0.003024375,0.002577755,0.003247995,0.002591193,0.002831381,0.002550159,0.003757295,0.003071968,0.004164913,0.00285042,0.003372317,0.002628361,0.004691612,0.002613965
180,0.003200346,0.004386425,0.004754499,0.003773819,0.003205284,0.003751173,0.003820094,0.001714105,0.002004047,0.002286846,0.002335068,0.00236084,0.003754421,0.00230297,0.002125101,0.003331829,0.00248276,0.003419508
181,0.002599187,0.00332567,0.00250757,0.002802024,0.002142768,0.002369656,0.001651768,0.002117946,0.001670438,0.002664163,0.002114415,0.002949204,0.002142367,0.003134395,0.002346336,0.003191237,0.002151882,0.002797471
182,0.002231908,0.002354208,0.0026774,0.002005277,0.002730841,0.002270645,0.003263955,0.002210418,0.002791568,0.002090297,0.003195439,0.002214977,0.002688052,0.001738333,0.002305399,0.001440632,0.002397757,0.00215664
183,0.001468021,0.001544475,0.002037082,0.001445091,0.001879584,0.001342792,0.00197841,0.001434178,0.001939249,0.001283188,0.001480521,0.001602878,0.002367627,0.001437576,0.00143805,0.002256527,0.001454575,0.001452919
184,0.002066175,0.002195982,0.001418175,0.00133945,0.001984863,0.001258347,0.00189269,0.001243767,0.001893709,0.001275121,0.002343043,0.002175709,0.001439185,0.002225175,0.001436141,0.001439186,0.001720134,0.002189182
185,0.00142608,0.002103799,0.001435867,0.001858585,0.0012739,0.001319311,0.001411757,0.001361546,0.001473628,0.001399078,0.001490034,0.001575486,0.001569315,0.001547896,0.001522796,0.001635382,0.00228744,0.001438431
186,0.002075059,0.001613415,0.002148558,0.001543427,0.001959748,0.001492716,0.002027627,0.001802885,0.002500783,0.00258093,0.004479895,0.002763015,0.00401222,0.002405967,0.004789568,0.002731796,0.003312281,0.002190667
187,0.002520999,0.001764876,0.002155444,0.001362047,0.002249968,0.002807941,0.002163343,0.003335879,0.00393536,0.003571103,0.004116406,0.003595865,0.005159762,0.005475236,0.00333568,0.004960331,0.004322126,0.003620298
188,0.002541321,0.002472771,0.003784749,0.003596682,0.002387463,0.002425494,0.002178911,0.003211504,0.002134947,0.002228038,0.001981754,0.001879449,0.003686195,0.002769983,0.003802605,0.00314962,0.003990622,0.003114901
189,0.003912145,0.00250579,0.002899106,0.003637059,0.002894511,0.003593228,0.00279318,0.002112881,0.002892568,0.001912026,0.002656792,0.001694063,0.002304911,0.001715522,0.002299882,0.001458819,0.00234477,0.001437096
190,0.001432973,0.00217246,0.001422355,0.001939802,0.001293794,0.003306141,0.001337575,0.001969917,0.002833785,0.002080291,0.001481814,0.001828616,0.002360807,0.001483736,0.001660841,0.002426139,0.001466185,0.002344301
191,0.00142653,0.002170818,0.001408743,0.00194761,0.001308528,0.001779613,0.001261882,0.001282787,0.001519932,0.001270084,0.00184249,0.001457175,0.001853816,0.003206483,0.001667318,0.002122345,0.001471387,0.001850154
192,0.001427329,0.001631597,0.003334887,0.001433794,0.003321823,0.001522652,0.001298987,0.001273934,0.003767412,0.002247357,0.002755959,0.002550396,0.002398921,0.002353337,0.002220972,0.002353055,0.001549152,0.002218424
193,0.001450678,0.002142894,0.001424378,0.002000767,0.001277622,0.001266612,0.001490842,0.001471414,0.002967779,0.001503267,0.001932195,0.001716131,0.001915986,0.001772165,0.001885601,0.001852376,0.001814567,0.002303441
194,0.003714058,0.002468887,0.003872718,0.002998368,0.002463646,0.002860805,0.002131176,0.002825229,0.002126881,0.001897086,0.005921015,0.00446744,0.004005317,0.005250321,0.006007128,0.005653292,0.005348096,0.003458444
195,0.005007137,0.004258185,0.003178557,0.003840727,0.004107772,0.00342027,0.003866486,0.004224441,0.004625414,0.003855363,0.004723231,0.004732417,0.002226039,0.002277714,0.003007509,0.004178828,0.002670868,0.004163931
196,0.002490608,0.002632313,0.003979694,0.002188803,0.002457934,0.002104952,0.003556075,0.002182671,0.002307706,0.001830286,0.003737614,0.002777659,0.003435736,0.002367344,0.002039829,0.003083424,0.002782208,0.002549266
197,0.002616623,0.002955053,0.001903376,0.002408151,0.001800257,0.001720596,0.002229399,0.001614006,0.001808125,0.003458952,0.00236874,0.002282101,0.001696133,0.003470726,0.002548939,0.002440111,0.002099612,0.004179217
198,0.004304702,0.005928568,0.004911115,0.00432191,0.002791858,0.004314427,0.004198404,0.004132674,0.003529887,0.002302758,0.003433193,0.002681407,0.004779665,0.003259324,0.004025655,0.003299867,0.003808704,0.002760561
199,0.00272763,0.00481145,0.004305029,0.003131882,0.003776146,0.003680752,0.003349284,0.003907804,0.003970336,0.003275199,0.004500257,0.004169413,0.004488997,0.00291704,0.003237126,0.002498438,0.003324773,0.002438237
200,0.002931775,0.002268725,0.002659158,0.00210712,0.002463376,0.002267129,0.002649336,0.001886289,0.002086443,0.001766931,0.004190794,0.004043818,0.002681802,0.002328119,0.002059953,0.003722642,0.002383935,0.001844737
201,0.003385686,0.001857769,0.001606998,0.001292112,0.00146599,0.001266386,0.001416716,0.001263819,0.001401774,0.001280677,0.001481025,0.002519796,0.002339053,0.001596945,0.002307401,0.001595498,0.00231918,0.001702785
202,0.002076585,0.001591282,0.002057872,0.002838479,0.003415902,0.001852491,0.004055046,0.003616428,0.004375225,0.004362172,0.005768709,0.004618259,0.004203436,0.00352415,0.004069468,0.003025194,0.003912565,0.004416211
203,0.004328961,0.002979103,0.003626355,0.002895041,0.003926924,0.002783311,0.003148319,0.002499215,0.003255278,0.001940777,0.002664251,0.001691191,0.00269296,0.001797878,0.002547496,0.001823231,0.00241784,0.001519215
204,0.001480352,0.002695362,0.002317976,0.001302645,0.001426446,0.00125595,0.001965012,0.002334606,0.002059912,0.001316636,0.002455614,0.001534405,0.002358156,0.001473449,0.002348226,0.001427853,0.001584156,0.00156259
